Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,[Age],[Bounds],[Cities],[Education level],[Freq],[Hazard type],[IHR Capacity],[Level/Status],[Location],[Migratory status],[Mode of transportation],[Name of international agreement],[Name of international institution],[Name of non-communicable disease],[Quantile],[Reporting Type],[Sex],[Tariff regime (status)],[Type of facilities],[Type of mobile technology],[Type of occupation],[Type of product],[Type of skill],[Type of speed]
"3","3.4","3.4.1","SH_DTH_NCOM","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)","818","Egypt","2015","28.2","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","30-70","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_NCOM","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)","818","Egypt","2015","32","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","30-70","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_NCOM","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)","818","Egypt","2015","24.3","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","30-70","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_NCOM","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)","818","Egypt","2016","27.7","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","30-70","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_NCOM","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)","818","Egypt","2016","31.5","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","30-70","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_NCOM","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease (probability)","818","Egypt","2016","23.8","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","30-70","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","23057","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","26988","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","10617","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","77786","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","75455","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","153242","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","7323","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","50045","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","7992","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","4005","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","17941","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2000","3987","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","8537","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","59779","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","5342","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","27757","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","93922","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","90516","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","12092","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","20630","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","10559","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","184438","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","5217","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2005","32022","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","13742","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","104127","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","13403","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","38087","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","9516","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","211662","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","6948","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","6795","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","107536","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","70824","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","32736","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2010","22919","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","15225","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","26246","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","8624","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","34350","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","248654","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","126437","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","122217","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","11022","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","8908","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","17533","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","76185","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2015","41835","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","245904","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","34868","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","123896","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","77673","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","8858","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","17851","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","8993","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","DIA","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","42804","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAN","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","122008","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","CAR","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","15081","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","MALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","10828","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","FEMALE","","","","","","",""
"3","3.4","3.4.1","SH_DTH_RNCOM","Number of deaths attributed to non-communicable diseases, by type of disease and sex (number)","818","Egypt","2016","25909","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","RES","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2000","3.3","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2000","5.2","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2000","1.3","2000","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2005","1.5","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2005","3.4","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2005","5.3","2005","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2010","3.6","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2010","5.7","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2010","1.5","2010","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2015","1.5","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2015","3.8","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2015","6","2015","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2016","1.5","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","FEMALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2016","6.4","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","MALE","","","","","","",""
"3","3.4","3.4.2","SH_STA_SCIDE","Suicide mortality rate, by sex (deaths per 100,000 population)","818","Egypt","2016","4","2016","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018","","E","","","","","","","","","","","","","","","","G","BOTHSEX","","","","","","",""
